id,email,name,description,phone,url,logo_url,hero_url,video_vimeo,video_youtube,location,address,city,state,zip,country,created_at,jobs_count
584d0877-27c5-4bd0-af85-3e073d5accd7,recruitment@isaac.qld.gov.au,Isaac Regional Council,"<figure><img src=""https://static.jobboard.io/uploads/wysiwyg/d4626e1d-6452-42a2-9366-3b11d958777e_About_our_Region_Page_Banner_2.jpg"" class=""img-responsive""></figure>
<p>Our residential population of 24,275 is made up of families, young people, workers, retirees and sea/tree changers spread across 17 unique communities including the larger towns of Clermont, Coppabella, Dysart, Glenden, Middlemount, Moranbah, Nebo and St Lawrence. It also includes the smaller communities of Carmila, Clairview, Clarke Creek, Greenhill, Ilbilbie, Kilcummin, Mackenzie River, Mistake Creek and Valkyrie.</p>
<p>Mining, grain production, beef and a thriving service industry is what the Isaac Region are founded on today. The Isaac region encompasses 58 862 square kilometres of fertile plains, rich soils, beaches and coal mines in the mineral rich Bowen Basin. Mining is the region’s largest employer with 25 operating coal mines producing 42% of QLD’s saleable coal.</p>
<p>Isaac Regional Council offers a wide range of exciting career and employment opportunities for school leavers, professionals, tradespeople at family friendly, regional locations throughout the region. For general enquiries please email <a href=""mailto:recruitment@isaac.qld.gov.au"" rel=""noopener noreferrer nofollow"">recruitment@isaac.qld.gov.au</a>.</p>",1300 472 227,https://www.isaac.qld.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/550427/isaac_logo.png,,,O0yTB8ZkZjM,"Moranbah QLD 4744, Australia",,Moranbah,Queensland,4744,Australia,2020-07-17 04:43:42 UTC,152
0d5e2f1e-0040-40c3-b424-3799be604e63,kc@kingborough.tas.gov.au,Kingborough Council,"<p>Kingborough Council is one of the largest employers in the municipality, and a career with us is a rewarding and exciting prospect.</p>
<p><strong>Our vision</strong></p>
<p>Our community is at the heart of everything we do</p>
<p><strong>Our purpose</strong></p>
<p>To make Kingborough a great place to live</p>
<p><strong>Our values</strong></p>
<p>Accountability, respect, excellence and inclusiveness</p>
<p>We have a wide range of jobs and pride ourselves on providing a vibrant, diverse and safe environment for our employees. We have a great team of people and invite you to join us.<strong><br><br>Information for Applicants</strong></p>
<p>Thinking of applying? Check out our tips on how to apply and what the process is by following our <a href=""https://www.kingborough.tas.gov.au/council/jobs/applicants-guide/"" target=""_blank"" rel=""noopener noreferrer nofollow"">Applicant’s Guide.</a><br></p>
<p>This street in Snug had just been laid with a recycled road and is one of the many exciting projects this Council has completed recently.</p>
<figure><img src=""https://static.jobboard.io/uploads/wysiwyg/17496b74-df0f-420b-93dd-012df7732857_Charlton-Street-finished-reconophalt-1024x685.jpg"" class=""img-responsive""></figure>
<h3>About Kingborough<br>
</h3>
<p>Kingborough is home to one of the longest coastlines in the state, which stretches a stunning and unique 336 kilometres.</p>
<p>Among the diverse local industries are fish processing, aquaculture, tourism, viticulture, boat building and civil engineering. The municipality is proud to host the headquarters of the Australian Antarctic Division. We have a population of approximately 37,000 people, and is one of the fastest growing in the state. The blend of extensive modern facilities and access to natural beauty constantly attracts new residents to the area.</p>
<p>Kingborough is essentially residential in nature offering a variety of living opportunities. Modern development and rapid expansion has brought housing estates, new industries, schools, sporting and recreational facilities, service clubs and shopping centres. Kingston is the major commercial, retail and administrative centre for the municipality. Other towns include Taroona, Blackmans Bay, Margate, Snug, Kettering, Woodbridge, Middleton and Alonnah at Bruny Island.</p>
<p>Kingborough Council operates from the Civic Centre at 15 Channel Highway, Kingston. It also has a Service Centre at Alonnah on Bruny Island and a Works Depot at Kingston. The municipality comprises over 16,000 rateable properties and the Council has an estimated consolidated income of approximately $35 million.<br>Council employs around 220 staff in managing and delivering a wide range of services including planning and development, infrastructure services, environmental services and community services. Facilities managed by the Council include a multi-complex sports centre, waste management facilities, a new Kingborough Community Hub, as well as an extensive network of sporting grounds and local halls.</p>
<figure><img src=""https://static.jobboard.io/uploads/wysiwyg/5f1e21a5-6bdf-4739-89fd-0fed598bb344_Tinderbox-1024x529.jpg"" class=""img-responsive""></figure>
<p><a href=""https://www.kingborough.tas.gov.au/council/councillors/"" rel=""noopener noreferrer nofollow""></a><br><br></p>",(03) 6211 8200,https://www.kingborough.tas.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/546686/Kingborough_Council_.jpg,https://www.councildirect.com.au/uploads/employer/hero/546686/Kingborough-Council-HQ-11.jpg,,,"Kingston Tasmania 7050, Australia",,"",Tasmania,7050,Australia,2020-07-14 04:37:30 UTC,6
7865b7c6-cbb6-441d-9990-89009205ebdf,council@northsydney.nsw.gov.au,North Sydney Council,"<p>North Sydney Council encourages diversity in its workforce and is committed to remove unnecessary barriers to people applying and participating in the recruitment process.</p>
<p>If you need assistance accessing information or have any special needs for attending interviews please contact Workforce Planning on 9936 8219. North Sydney Council will make reasonable adjustment to the workplace to facilitate participation, and North Sydney Council has reasonable disability access.</p><p><strong>Why Work Here</strong></p>
<ul>
<li>You can make a difference at a community level.</li>
<li>We are committed to environmental sustainability, and actively encourage and promote work and personal opportunities where this can be demonstrated.</li>
<li>North Sydney Council is a friendly environment which recognises the importance of work/life balance.</li>
<li>Our Council aims to be 'leading edge' in serving the community of North Sydney - by caring for its assets, and delivering services with good governance and in a financial, social and environmentally responsible manner.</li>
</ul>
<p><strong>Make a Difference</strong></p>
<p>You can make a difference. You can see the impact your work has on others - from a planner providing advice on a development application; a ranger dealing with a noise complaint; to a groundsman preparing a wicket for a local cricket team.</p>
<p><strong>Community Consultation and Impact</strong></p>
<p>What we do at North Sydney Council, and the decisions made by Council and staff directly impact the local community. Our Public Consultation policy recognises that decisions are enhanced when broader community views are acknowledged and taken into consideration during the decision making process. Many of our employees gain great job satisfaction from working with the community on issues they care about.</p>
<p><strong>A Sustainable Environment</strong></p>
<p>North Sydney Council is committed to ensuring all of its activities are conducted in an environmentally responsible manner. This commitment is demonstrated at all levels from our Council representatives, management team and our employees. Some of the practical examples are:</p>
<ul>
<li>education and training of all staff and contractors to ensure they are aware of their environmental responsibilities</li>
<li>office design - power friendly lighting and movement sensors</li>
<li>Ros Crichton Pavillion - this venue uses photovoltaic (PV) cells to directly provide power used in meetings and training sessions, and excess power fed back into grid</li>
<li>recycling of office materials and paper</li>
<li>'Buy Green' purchasing, includes bio-degradeable itmes for catering through to the purchase of energy efficient hybrid vehicles for Council's fleet.</li>
<li>employment of sustainability education officers</li>
<li>participation and support of larger community programs such as the ""Climate Challenge""</li>
<li>for further information see the Environment section on this website</li>
</ul>
<p><strong>Our Employees</strong></p>
<p>With a staff of approximately 400 permanent (full time and part time) employees, we are not too big and not too small - we are just right! You will have the chance to meet with many of the team members from other departments and get to know them. Our teams genuinely strive towards satisfying our customers needs, even when there are competing groups and interests.</p>
<p><strong>A Strategic Plan for our People</strong></p>
<p>Linked to our long term corporate strategy, at North Sydney Council our mission for our employees is:</p><p><em>To optimise employee performance in an enjoyable, safe, fair and equitable workplace.</em></p>
<p>At North Sydney Council we:</p>
<ul>
<li>are ethical and compassionate in fulfilling our role and responsibilities</li>
<li>are transparent, accountable and inclusive in our decision making</li>
<li>plan for the future</li>
<li>conduct all our activities with respect and courtesy</li>
<li>use periodic auditing and benchmarking processes to ensure our service delivery is efficient and competitive</li>
<li>ensure our staffing strategy aims to take into account the changing nature of work and the workforce</li>
<li>have strategies in place for the attraction and retention of staff</li>
<li>are able to provide strong community leadership and manage the organization effectively</li>
<li>welcome innovation</li>
<li>communicate openly and share information.</li>
</ul>
<p><strong>Equal Employment Opportunity (EEO)</strong></p>
<p>Equal Employment Opportunity at North Sydney Council aims to provide a workplace that is free from direct and indirect discrimination and bullying and harassment in all areas pertaining to employment.</p>
<p>In accordance with the Local Government Act, North Sydney prepared an <a href=""https://www.northsydney.nsw.gov.au/Council_Meetings/Employment/Equal_Employment_Opportunity"" target=""_self"" rel=""noopener noreferrer nofollow"">Equal Employment Opportunity (EEO) Management Plan</a> that was first implemented in 1994-1995 and is reviewed regularly. All new staff can expect to undertake EEO training as part of their induction.</p>
<p>North Sydney Council values diversity and respects each person's individuality.</p>
<p>For further information on what this means see North Sydney Council <a href=""https://www.northsydney.nsw.gov.au/Council_Meetings/Policies_Plans/Integrated_Planning_Reporting/Delivery_Program_Operational_Plan"" target=""_self"" rel=""noopener noreferrer nofollow"">Management Plan</a> (EEO Policy) and the <a href=""https://www.northsydney.nsw.gov.au/Council_Meetings/Employment/Equal_Employment_Opportunity"" target=""_self"" rel=""noopener noreferrer nofollow"">EEO Management Plan</a>.</p>
<p><strong>Code of Conduct</strong></p>
<p>Our Code of Conduct is based on the Model Code of Conduct for Local Councils in NSW and has been tailored to reflect <strong>our values.</strong></p>
<p>It is designed to help our employees maintain the high standards of conduct/behaviour required and serves as a reference guide for dealing with ethical problems that may be encountered. Our Code of Conduct covers areas such as our general conduct obligations, conflicts of interest, token gifts and benefits, the role of Council officials and their interaction with employees, accessing information, reporting breaches of the Code and complaint handling.</p>
<p>All new staff can expect to undertake Code of Conduct as part of their induction.</p>
<p>For further information please refer to our Policy Manual: <a href=""https://www.northsydney.nsw.gov.au/Council_Meetings/Policies_Plans/Council_Policies"" target=""_self"" rel=""noopener noreferrer nofollow"">Code of Conduct for Councillors and Staff</a> policy.</p>
<p><strong>Employee Survey</strong></p>
<p>Every employee has <strong>the power</strong> to make a difference to our culture by participating in our employee surveys. The Employee gathers feedback on a range of topics such as:</p>
<ul>
<li>Communication within Council</li>
<li>Management</li>
<li>The way we organise our work</li>
<li>Training and development</li>
<li>Occupational health & safety</li>
<li>Pay and benefits </li>
</ul>
<p>We want this Council to be <strong>a great place to work</strong>, and gathering feedback directly from our employees means identifying the things that can make it better than it already is. Currently, a number of initiatives are underway as a direct result of the feedback provided by our employees.</p>
<p><strong>Staff Forums - conducted by our GM</strong></p>
<p>Staff forums are conducted annually by the General Manager (GM) for indoor and outdoor staff, at various sites around Council. These forums are an opportunity for our employees to meet directly with our GM, and raise any Council-related matter in an informal environment.</p>
<p><strong>Work Health & Safety</strong></p>
<p>We want all our employees to be work safe and be safe at work, further information: <a href=""https://www.northsydney.nsw.gov.au/Council_Meetings/Employment/Work_Health_Safety"" target=""_self"" rel=""noopener noreferrer nofollow"">Work Health & Safety</a>.</p>",(02) 9936 8100,https://www.northsydney.nsw.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/544264/North_Sydney_Council.png,,,gOIxtFzyowg,"North Sydney NSW 2060, Australia",200 Miller Street,"",New South Wales,2060,Australia,2020-07-10 03:49:48 UTC,228
3d2e90de-88d9-4173-8ef3-41d8ba375ed9,council@tenterfield.nsw.gov.au,Tenterfield Shire Council,"<p><strong>Our Mission</strong></p>
<p><strong></strong>Tenterfield Shire Council provides local civic leadership and a wide range of community services and facilities.</p>
<p>Our mission statement “Quality Nature, Quality Heritage and Quality Lifestyle” provides focus and direction in the manner in which we provide leadership and services.</p>
<p><strong>Our Vision</strong></p>
<ul>
<li> To establish a shire where the environment will be protected and enhanced to ensure sustainability and inter-generational equity,</li>
<li>To recognise and actively develop our cultural strengths and unique heritage’</li>
<li>To establish a prosperous shire through balanced, sustainable economic growth managed in a way to create quality lifestyles and satisfy the employment, environmental and social aims of the community,</li>
<li>To establish a community spirit which encourages a quality lifestyle, supports health and social well-being, promotes family life and lifestyle choices,</li>
<li>To establish a community spirit which promotes opportunities to participate in sport and recreation, promotes equal access to all services and facilities, and</li>
<li>To encourage all people to participate in the economic and social life of the community with a supportive attitude towards equal life chances and equal opportunity for access to the Shire’s resources.</li>
</ul>
<p><strong>Our Corporate Values</strong></p>
<p><strong></strong>At Tenterfield Shire Council we value our staff and recognise that they are central to the success of our organisation. Our Workforce Plan “Investing in our Employees” provides a strategic framework for developing our workforce so that it is appropriately skilled and flexible to best meet the challenges ahead.</p>
<p>Our corporate values express how we as Council wish to conduct ourselves as an organisation and reflects the manner in which Council desires to engage with its community. They provide a reference point for all staff. Our five (5) corporate values are:</p>
<p><strong>I</strong>ntegrity – ensuring openness and honesty in all our activities<br><strong>C</strong>ommunity focus – delivering prompt courteous and helpful service<br><strong>A</strong>ccountability – accepting responsibility for providing quality services and information<br><strong>R</strong>espect – treating people with courtesy, dignity and fairness regardless of our personal feelings about the person or issue<br><strong>E</strong>xcellence – being recognised for providing services and programs that aim for best practice</p>",02 6736 6000 ,https://www.tenterfield.nsw.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/542491/Tenterfield.jpg,,,-8ehWKt6l-M,"Tenterfield NSW 2372, Australia",,"",New South Wales,2372,Australia,2020-07-08 04:46:20 UTC,44
7370deba-bc22-46d9-ade5-b45a33784037,info@tr.qld.gov.au,Toowoomba Regional Council,"<p>We offer employees a wide range of attractive benefits including competitive wage/salary rates and remuneration packages, employment initiatives, generous leave provisions, access to facilities and services, corporate rates and memberships.</p><p>  <strong>Work/life balance </strong></p>
<p>Employees have the benefit of flexible work options which enhance their work life balance (where operational requirements permit), including:</p>
<ul>
<li>nine day fortnights or nineteen day months may be available. </li>
<li>flexible work arrangements.</li>
<li>accrual of banked time to be used as a leave option.</li>
<li>wide variety of job types/roles across the entire Toowoomba Region.</li>
<li>14 weeks paid maternity leave.</li>
<li>uniforms provided or subsidised.</li>
<li>active social club.</li>
</ul><p><strong>Salary</strong></p>
<ul>
<li>Generous superannuation payment.</li>
<li>Salary sacrifice provisions.</li>
<li>4 weeks paid annual leave per annum with 17.5% loading and a range of other generous leave entitlements.</li>
<li>Ability to take long service leave pro-rata after 7 years of service.</li>
<li>Financial planning available through LG Super.</li>
<li>Reimbursement of relocation expenses.</li>
</ul><p><strong>Vehicles</strong></p>
<ul>
<li>Various vehicle allowance and provisions are available for various roles.</li>
<li>Employees have the option to purchase a vehicle under our novated leasing scheme.</li>
<li>Car, motorbike and bicycle parking is available.</li>
</ul><p><strong>Health and wellbeing</strong></p>
<ul>
<li>Employee Assistance Program (EAP) - the employee assistance program provides free 24 hour nationwide confidential counselling services for employees and their families going through personal or work related problems.</li>
<li>Membership discounts at the Milne Bay Aquatic Centre and Highfields Fitness and Recreation Centre.</li>
<li>Corporate rates for private health cover.</li>
<li>Free flu vaccinations and skin checks.</li>
</ul><p><strong>Professional development</strong></p>
<ul>
<li>Study assistance and the opportunities to participate in learning and development activities.</li>
<li>Provision for employees to apply for career, study or travel breaks after 3 years’ service.</li>
<li>Opportunity to apply to a secondment register for professional development within Council.</li>
<li>Opportunities for advancement and promotion.</li>
</ul>",131 872,http://www.tr.qld.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/541899/toowoomba_.png,,,kwpB0i985Ug,"Toowoomba QLD 4350, Australia",,"",Queensland,4350,Australia,2020-07-07 06:50:33 UTC,55
e54cc14d-7019-4ce8-a946-bd93a12df130,jobs@gcc.tas.gov.au,Glenorchy City Council,"<p>We’re proud to be an equal opportunity employer and we greatly value the contributions of our employees who bring such diverse skills, backgrounds and experiences to our organisation.<br><br>The Glenorchy community is a rich and vibrant one and we service more than 42,000 people. Our residents and the thriving business community come from all walks of life – all of them contribute to making Glenorchy the place where ideas happen.<br><br>We offer an environment of challenge, growth and broad experiences to benefit your career. We provide employee benefits that include a 9-day fortnight, generous superannuation contributions, flexible and family friendly working environments and a commitment to ensuring a comfortable life-work balance. We also take workplace health and safety very seriously and we champion positive attitudes to health and safety outcomes.<br><br>So, if you’re considering a career in local government, we encourage you to consider us. Be part of Glenorchy’s future and help to make a difference!<br></p>
<p><strong>Our People & Safety guiding principles</strong></p>
<p>View the policies, guidelines, terms and conditions we have in place for our employees.</p>
<p>Our minimum standards of conduct we expect from all employees are set out in the <a href=""https://www.gcc.tas.gov.au/-/media/A1FA23B64F504C87905051971CCF0B90.pdf?la=en&hash=18F5C373024AF358D1B7DDD2951F0D5E48AA83E8"" rel=""noopener noreferrer nofollow"">Glenorchy City Council Code of Conduct</a> (PDF).<br><br>Our vision for work safety for all our employees is set out in the <a href=""https://www.gcc.tas.gov.au/-/media/DC0E2A803BB84B569C0DD5CAAF3D8D0F.pdf?la=en&hash=A61838DC99F54D5ED79D8DD060D8FB0AF8BDB397"" rel=""noopener noreferrer nofollow"">Glenorchy City Council WH&S Commitment Statement</a> (PDF).</p>
<figure><img src=""https://static.jobboard.io/uploads/wysiwyg/2ddb8bc7-91e7-4a57-aad5-db43987812b3_Working-with-us.png"" class=""img-responsive""></figure>",(03) 6216 6800,https://www.gcc.tas.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/541751/Glenorchy_City_Council.png,https://www.councildirect.com.au/uploads/employer/hero/541751/Glenorchy_City_Council.jpg,,,"Glenorchy TAS 7010, Australia",,"",Tasmania,7010,Australia,2020-07-07 02:30:56 UTC,143
330d3cf9-48ba-400d-bfa9-e5de7adad90e,council@cabonne.nsw.gov.au,Cabonne Council,"<p>Cabonne is a large, expanding multi-purpose rural Council located in the rich Central Ranges of New South Wales. It includes the villages of Canowindra, Molong, Eugowra, Manildra, Yeoval, Cudal, Cumnock and Cargo and surrounds the booming regional centre of Orange and is approximately three hours’ drive from Sydney and Canberra. Council has an important job to do. Why not be part of it?</p>
<p>Cabonne Council provides excellent career opportunities across a large range of professions and trades. We offer diverse employment options which could include a position for you that suits your interests, lifestyle and career goals.  Cabonne Council is also committed to providing a safe workplace and proudly promotes the principles of Equal Employment Opportunity. </p>
<h2>Conditions of Employment</h2>
<p>All employees of the Cabonne Council are employed under the Local Government (State) Award which defines conditions of employment such as: rates of pay, leave entitlements, hours of work, training and development, and grievance and dispute procedures.</p>
<p>Employees of Council are also covered by other legislation, including but not limited to:</p>
<ul>
<li>Work Health & Safety – to ensure that Council is a safe and happy place of work.</li>
<li>Equal Employment Opportunity – a basic principle in our overall operations requiring all our appointments to be strictly based on merit.</li>
<li>Child Protection – some roles within Council are covered by the Commission for Children & Young People Act 1998. All employees who work in positions identified as being child related employment must undergo a ‘Working with Children Check’ prior to commencing employment.</li>
</ul>
<h2> Benefits of Working With Us</h2>
<p>As an employee of the Cabonne Council you will also enjoy the following variety of benefits (subject to Council policy):</p>
<ul>
<li>Nine-day fortnight</li>
<li>Four weeks annual leave per annum</li>
<li>15 days sick/carer’s leave per annum</li>
<li>Long service leave (after five years continuous service)</li>
<li>Paid Parental and Supporting Parent Leave (after 12 months of continuous service)</li>
<li>Council’s Staff Education Assistance program to support further education</li>
<li>Ongoing training and development</li>
<li>Access to a free and confidential Employee Assistance Program</li>
<li>Working with skilled and experienced colleagues who also become friends</li>
</ul>
<h2> Privacy Statement</h2>
<p>As part of the recruitment process, Cabonne Council will be collecting information about you. This information is private information for the purposes of the Privacy and Personal Information Protection Act. This information will be included in the recruitment file, and accessed by Council Records Staff and members of the Recruitment Selection Panel. Applicants may request their information be returned to them at the conclusion of the recruitment process.</p>
<p>If you are interested in a career at Cabonne Council, please contact a member of our HR team, either Council’s Human Resources Manager, Glenn Meehan or Human Resources Coordinator, Sarrah King on (02) 6392 3200</p>",(02) 6392 3200,https://www.cabonne.nsw.gov.au/Home,https://www.councildirect.com.au/uploads/employer/logo/539598/Cabonne.png,,,2FbGM87rSf0,"Molong NSW 2866, Australia",,"",New South Wales,2866,Australia,2020-07-03 03:23:48 UTC,265
ee2d0904-90d5-4ae4-97e5-2fa561ec8e62,mail@ngaanyatjarraku.wa.gov.au,Shire of Ngaanyatjarraku,"<p>The Shire is part of the Goldfields-Esperance region and is one of the nine regions of Western Australia. It is located in the south-eastern corner of Western Australia, and comprises the local government areas of Coolgardie, Kambalda, Dundas, Esperance, Kalgoorlie-Boulder, Laverton, Leonora, Menzies, Ngaanyatjarraku and Ravensthorpe.</p>
<p>The Shire of Ngaanyatjarraku is part of the Goldfields Esperance Regional Collaborative Group (""GERCG"") which is made up of ten shires across the region, with an approximate population of 60,000 residents and covering an area of 770,488 square kilometres, which is just under a third of the total land mass of Western Australia.</p>
<p>The mining and processing of mineral resources is the primary industry within the region, complemented by the subsequent commercial services. The region also has a strong agricultural industry, as well as a focus on tourism particularly in the southern parts of the region.</p>
<p>The Shire encompasses an area of 159,948 square kilometres and is located approximately 1542km from Perth. The region itself is diverse in natural beauty from the magnificent Rawlinson ranges to the red sandy plains of the Gibson Desert.</p>
<p>The Shire is a unique local government in that its community of interest is contained with the traditional lands of the Ngaanyatjarra people of the Central Desert of Western Australia. The 99 year leases held by the Ngaanyatjarra Land Council on behalf of the traditional owners also form the boundaries of the Shire of Ngaanyatjarraku.</p>
<p>The Shire’s main township is Warburton, which is also the largest of the 11 Indigenous communities within the Shire. Warburton is positioned 1,542kms north-east of Perth, 560kms of gravel road north-east of Laverton, 750kms north-east of Kalgoorlie and 1,050kms south-west of Alice Springs. Neighbouring shires include the Shire of Wiluna, Laverton, and East Pilbara. The Shire offices are located in the Tjulyuru Cultural and Civic Centre in Warburton.</p>
<p>In the 2011 Census the Shire had an estimated residential population of 1,437 people, comprised of 49% male and 51% female residents and there are approximately 509 residential dwellings within the Shire. The Shire has a higher percentage of residents aged between 0-29 years and a lower proportion of residents aged 65+ years compared with the wider Australian population. This must be a consideration for the Shire when considering the types of service provision to the community. </p>
<p>The distinctive red sand and blue skies of the area form a spectacular context for a diverse range of desert flora and fauna. Rocky escarpments and other landforms give texture to this beautiful desert country.</p>
<figure><img src=""https://www.ngaanyatjarraku.wa.gov.au/images/Uploads/Our_Region/Trust_exhibition_IMG_2260.jpg"" width=""380"" height=""254""></figure>",  (08) 8956 7966 ,http://www.ngaanyatjarraku.wa.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/539576/Ngaanyatjarraku.jpg,https://www.councildirect.com.au/uploads/employer/hero/539576/Ngaanyatjarraku.jpg,,,"Warburton WA 6431, Australia",,"",Western Australia,6431,Australia,2020-07-03 02:31:00 UTC,15
d146a5b7-28dc-4fd4-99ab-a356a48f4748,recruitment@colacotway.vic.gov.au,Colac Otway Shire Council,"<p>Colac Otway Shire is an amazing place to work. If you are passionate about delivering great customer service, working for a progressive and innovative council, and making a difference to your local community, browse the current vacancies below.  To apply, please complete the online application form and upload your relevant documents.</p>
<h4>About the shire</h4>
<p>Our shire offers a rewarding lifestyle change and is one of the most picturesque municipalities in Victoria, covering a diverse area from volcanic lakes, craters and plains in the north, through the hinterland forests of the Otway Ranges to the Great Ocean Road coastline.</p>
<p>Colac is the key industrial, commercial and service centre for the shire and surrounding region with a population of 12,000.  Apollo Bay is the other major urban centre with a permanent population of 1,000 that swells to over 15,000 during the summer season.</p>
<h4>Opportunities</h4>
<p>Colac Otway Shire Council employs over 300 staff to deliver more than 100 services to our community. We continually strive to provide our community with the best service possible and recruit people who are passionate about providing excellent customer service and making a difference to the community.Council offers a wide variety of career opportunities in the areas of health and community care, corporate and business support, information technology, finance, recreation and leisure, engineering, planning, economic development, environment, community development and much, much more.</p>
<h4>Our values</h4>
<p>The values of Colac Otway Shire Council underpin everything we do and guide our everyday actions.</p>
<p>Our focus is to be a high performing organisation providing exceptional service to our community through:</p>
<ul>
<li>Being <em>supportive</em>, <em>inclusive</em> and <em>respectful</em>
</li>
<li>Acting with <em>integrity</em>
</li>
<li>Being <em>flexible</em> and <em>progressive</em>
</li>
<li>
<em>Communicating</em> effectively</li>
<li>Committing to <em>safe work</em> practices</li>
<li>Being <em>accountable</em> and <em>proactive</em>
</li>
<li>Taking a <em>positive approach</em> to our work</li>
</ul>

<figure><img src=""https://static.jobboard.io/uploads/wysiwyg/92d69813-1243-465c-8ea9-05c062ba6b13_COLAC_IMAGE.jpg"" class=""img-responsive""></figure><p><br><br></p>",03 5232 9400,https://www.colacotway.vic.gov.au/Home,https://www.councildirect.com.au/uploads/employer/logo/537363/Colac_Otway_.jpg,,,GHHZOTQwtEI?si=dixbNzcIz15sdOGq,"Colac VIC 3250, Australia",,"",Victoria,3250,Australia,2020-06-30 08:05:09 UTC,83
c2840a45-b3b2-458e-be9d-f178d1964588,recruitment@vicdaly.nt.gov.au,Victoria Daly Regional Council,"<figure><img src=""https://static.jobboard.io/uploads/wysiwyg/986fd068-754e-4386-bf73-308f1705539e_VicDal.JPG"" class=""img-responsive""></figure>
<p><br>Victoria Daly Regional Council (VDRC) is a vibrant and energetic organisation, delivering a range of local government services and programs to residents of the beautiful stunning communities within the Victoria Daly Region covering an area of 168,277Km2.</p>
<p><strong>Victoria Daly Regional Council have five goals to deliver its vision of<br><em>“Moving Forward Together”</em></strong></p>
<ol>
<li>Financial Sustainability</li>
<li>Good Governance</li>
<li>To meet the expectations of the communities we serve</li>
<li>To provide employment to Indigenous people in our community</li>
<li>To maintain and develop Council’s assets</li>
</ol>
<p>Council have developed a number of strategies across the organisation to drive the delivery of these goals.</p>
<h3>Council Offices are located in each of our 5 Communities</h3>
<ul>
<li><a href=""https://www.victoriadaly.nt.gov.au/Pine-Creek/"" rel=""noopener noreferrer nofollow"">Pine Creek</a></li>
<li><a href=""https://www.victoriadaly.nt.gov.au/Nauiyu-Daly-River/"" rel=""noopener noreferrer nofollow"">Nauiyu / Daly River</a></li>
<li><a href=""https://www.victoriadaly.nt.gov.au/Timber-Creek/"" rel=""noopener noreferrer nofollow"">Timber Creek</a></li>
<li><a href=""https://www.victoriadaly.nt.gov.au/Yarralin-Walangeri/"" rel=""noopener noreferrer nofollow"">Yarralin Walangeri</a></li>
<li><a href=""https://www.victoriadaly.nt.gov.au/Kalkarindji-Daguragu/"" rel=""noopener noreferrer nofollow"">Kalkarindji / Daguragu</a></li>
</ul>
<p><em>Council’s </em><em>Regional Office</em> is located in Katherine, a town known as the gate way to the Top End. If you want to live and work in a naturally stunning region where no two days are the same, with National Parks, Big Rivers and NT outback lifestyle then seek employment with VDRC and contribute to a better community, making a difference to residents of a beautifully unique part of Australia.</p>
<p></p>",(08) 8972 0777,https://www.victoriadaly.nt.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/534813/Victoria_Daly.jpg,,,aJoraeeleXs,"Katherine East NT 0850, Australia",29 Crawford Street,"",Northern Territory,0850,Australia,2020-06-26 05:06:42 UTC,199
c5ff9a9e-c5c3-41f4-92c9-9667ff1737f8,admin@griffith.nsw.gov.au,Griffith City Council,"<figure><img src=""https://static.jobboard.io/uploads/wysiwyg/da11b5dc-bad1-4eab-bd64-b1337ed27625_c5da16db7098ba5fe51fd843a292b7e2.jpg"" class=""img-responsive""></figure>
<p><br></p><p>Griffith is one of the most vibrant regional economies in Australia with a large export sector and mature and developing enterprises in value-added food & wine production, retail, residential and industrial development, tourism and agriculture. The city boasts a cosmopolitan lifestyle that has a young & diverse multi-cultural population with authentic cafes and the region’s renowned wine producers. Griffith City Council is proactive and energetic and passionate about creating ongoing opportunities for our growing population. <br></p><p></p>",02 6962 8100,http://www.griffith.nsw.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/534022/Griffith-City-Council-logo.jpg,,,CfyHIUPFD0s,"Griffith NSW 2680, Australia",,"",New South Wales,2680,Australia,2020-06-25 03:11:00 UTC,191
